PRT_ID,AREA,SQFT,BEDROOM,BATHROOM,NO_OF_ROOM,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,PARKING
P01339,T Nagar,1979,2,1,5,Yes,Commercial,NoSeWa,Paved,RL,3.2,4.9,4.1,4.03,681782,227261,22726060,1
P00668,T Nagar,1641,1,1,4,Yes,Others,NoSewr ,Paved,RL,2.3,4.4,2.7,3.005,410920,79533,13255480,1
P09808,Velachery,1718,2,1,4,No,Commercial,AllPub,No Access,A,2.2,3,2.9,2.77,357415,250190,11913820,0
P07767,Chrompet,706,1,1,2,Yes,Others,NoSeWa,Paved,RH,2.1,2.7,2.9,2.58,207922,114716,7169720,1
P05562,Adyar,728,1,1,2,No,Commercial,AllPub,Paved,I,2.2,2.7,2.2,2.3,345583,27283,9094300,0
P05894,Velachery,1948,3,2,5,No,House,NoSewr ,Gravel,C,3.9,3.1,4.1,3.6,359541,62920,8988520,0
P01265,T Nagar,1863,2,1,5,No,Others,NoSeWa,Gravel,RL,4.3,4.9,2.5,3.64,459107,250422,13912330,0
P08528,Anna Nagar,1849,2,1,5,Yes,Commercial,AllPub,Paved,RH,4,4.6,4.5,4.35,823071,379879,21104380,1
P02811,Velachery,1528,2,1,4,No,Others,AllPub,No Access,C,3.4,3.6,4.7,3.88,275894,63061,7882680,0
P02676,Anna Nagar,1979,2,1,5,Yes,Others,AllPub,Paved,RH,3.1,3.2,4.2,3.565,425054,190542,14657040,1
P03951,KK Nagar,1639,2,1,4,Yes,Others,NoSeWa,Paved,RL,3.8,4.5,4.4,4.25,454977,99873,11097000,1
P04246,Karapakkam,796,1,1,2,Yes,Others,ELO,Gravel,A,2.1,4,3,3.03,177156,110124,4788000,1
P00916,Chrompet,794,1,1,2,Yes,House,AllPub,No Access,RM,3.6,2.4,2,2.64,222252,42741,8548150,1
P02769,Adyar,748,1,1,2,Yes,Others,AllPub,Paved,C,2.7,3,4.7,3.76,229599,78925,7174975,1
P07939,Chrompet,1278,2,1,4,No,Others,NoSeWa,Gravel,RL,2.5,4.3,4.8,3.91,285487,137457,10573610,0
P02573,Adyar,838,1,1,3,Yes,Others,NoSeWa,No Access,RH,3.5,3.6,4.3,3.92,325495,100152,8346035,1
P03594,KK Nagar,2459,4,2,6,Yes,House,NoSeWa,Paved,RH,2.4,3.1,3.7,3.13,363220,222618,11716760,1
P04407,Karapakkam,1358,2,2,4,Yes,House,NoSewr ,Gravel,C,4.4,3.7,2.8,3.55,342240,171120,7130000,1
P05874,Karapakkam,731,1,1,2,No,Others,ELO,Paved,RM,3.4,4.4,4.3,4.06,195764,146823,6117625,0
P08877,Adyar,973,1,1,3,Yes,Commercial,NoSewr ,Gravel,A,3.9,4.2,2.8,3.41,329374,164687,10979125,1
P02033,Anna Nagar,1757,1,1,4,No,Others,NoSeWa,Paved,RM,2.1,3.9,3,2.91,368163,190899,13635670,0
P00897,Anna Nagar,1995,2,1,5,Yes,Others,NoSeWa,No Access,RH,5,2.9,2.2,3.355,543010,167080,13923340,1
P05069,Chrompet,870,1,1,3,No,House,ELO,No Access,RL,4.8,3.9,3.3,3.99,202579,36175,7234950,0
P01189,Chrompet,1035,1,,3,No,Others,NoSeWa,No Access,RM,2.3,3.5,3.2,3.05,223403,24823,8274200,0
P04701,KK Nagar,2205,3,2,5,No,Commercial,AllPub,Paved,RH,2.8,3.8,4.6,3.82,494204,230628,16473460,0
P05609,Chrompet,709,1,1,2,No,Commercial,AllPub,Gravel,RM,4.4,2,3.3,3.11,280765,78614,11230600,0
P06375,Karapakkam,1206,1,1,3,No,Others,ELO,No Access,I,3.4,2.4,4.9,3.7,241595,97788,5752250,0
P01417,Adyar,685,1,1,2,Yes,Others,AllPub,Gravel,A,4.1,2.5,3,3.23,237331,13961,6980335,1
P01293,Anna Nagar,1690,1,1,4,No,Commercial,NoSewr ,No Access,RM,2.4,2.9,3.5,2.965,520035,288908,19260550,0
P08399,Adyar,786,1,1,2,No,House,NoSewr ,Paved,RH,3.7,2,4.1,3.56,246570,14090,7044865,0
P05770,Chrompet,1136,1,1,3,No,House,NoSewr ,Paved,RL,3.6,4.5,3.7,3.99,285645,129839,8655900,0
P04586,Chrompet,1268,2,1,4,No,Commercial,NoSewr ,No Access,RM,4.9,2.1,2,2.91,433470,139829,13982900,0
P02530,Karapakkam,1012,1,1,3,Yes,Others,ELO,Gravel,I,4.2,3,2.5,3.16,216589,160695,6986750,1
P06705,Chrompet,1198,1,1,3,Yes,Commercial,ELO,No Access,RL,3.6,2.3,2.8,2.84,402862,180593,13891800,1
P04520,Karapakkam,1152,1,1,3,Yes,House,ELO,No Access,RH,2.3,4.2,3.8,3.47,291663,152172,6340500,1
P03115,Chrompet,1034,1,1,3,No,Commercial,NoSeWa,No Access,RM,2.4,4.1,4.9,3.83,397762,48214,12053400,0
P06486,T Nagar,1869,2,1,5,Yes,Commercial,NoSewr ,No Access,RM,3.6,2.5,3.6,3.325,851325,191548,21283130,1
P01491,Chrompet,773,1,1,2,Yes,House,NoSeWa,Paved,RM,3,2.2,2.3,2.47,264747,61774,8824900,1
P07815,KK Nagar,2273,4,2,6,No,House,AllPub,Gravel,RL,4,3.1,2.3,3.05,442169,262911,11950520,0
P06307,Chrompet,956,1,1,3,No,Others,AllPub,Gravel,RM,2.2,3.3,4.1,3.21,326458,158283,9892670,0
P08527,Adyar,939,1,1,3,No,Others,ELO,Gravel,I,2.2,4.6,4.8,3.98,275959,16233,8116455,0
P02972,KK Nagar,1938,3,2,5,No,House,NoSeWa,Paved,RM,4,2,2.5,2.8,447084,162576,10161000,0
P00195,Anna Nagar,1764,1,1,4,Yes,Commercial,NoSeWa,Paved,RL,2.5,4.5,3.5,3.4,650532,223620,20329120,1
P01467,T Nagar,1920,2,1,5,No,Others,ELO,Gravel,RL,2,4.4,2.8,2.96,550566,159374,14488580,0
P01662,Karapakkam,525,1,1,2,No,House,NoSewr ,Paved,RL,4.6,2.6,3.3,3.48,164348,114546,4980250,0
P09221,Adyar,653,1,1,2,Yes,House,NoSewr ,Gravel,A,3.4,3.6,3,3.24,224183,48472,6059010,1
P03314,Anna Nagar,1700,1,1,4,Yes,Commercial,NoSeWa,Paved,RH,2.3,2.8,3.4,2.865,669375,133875,19125010,1
P09696,Velachery,1505,2,1,4,Yes,Commercial,NoSewr ,Gravel,A,4.1,4.3,3.7,4.07,435225,157165,12089580,1
P02916,Karapakkam,1589,2,2,4,Yes,Others,NoSeWa,No Access,C,3.7,4.7,3.5,3.92,239922,174489,7270375,1
P04201,Velachery,1829,3,2,5,No,Commercial,AllPub,No Access,C,4,2.9,2.8,3.15,498211,140521,12774630,0
P09500,Chrompet,963,1,1,3,Yes,Commercial,ELO,Paved,RL,3,4.4,2.7,3.47,338332,100246,12530800,1
P05365,KK Nagar,1724,2,1,4,Yes,House,NoSeWa,Paved,RH,4,2.7,3.2,3.29,361668,205271,9774800,1
P02772,Adyar,731,1,1,2,Yes,House,NoSeWa,No Access,RL,3.5,2.2,4.4,3.69,263853,103942,7995545,1
P08775,Anna Nagar,1911,2,1,5,No,House,NoSeWa,No Access,RH,2.8,3.9,4.3,3.675,444845,155696,11121130,0
P00184,Chrompet,1239,2,1,4,Yes,Others,NoSewr ,No Access,RL,2,3.2,3,2.78,341059,93016,10335130,1
P02380,Karapakkam,508,1,1,2,Yes,House,NoSeWa,Gravel,A,2.7,5,2.8,3.43,122280,86779,3944500,1
P05800,Chrompet,893,1,1,3,No,House,NoSewr ,Paved,RM,2.8,4.8,4.8,4.2,208842,96389,8032400,0
P09728,Velachery,1973,3,2,5,No,Commercial,NoSeWa,No Access,RM,2,5,4.6,4.13,575556,246667,16444460,0
P02374,Chrompet,1050,1,1,3,No,House,NoSewr ,No Access,RL,2.8,2.9,4,3.2,208832,30938,7734500,0
P03641,Velachery,1779,2,1,4,No,Commercial,NoSeWa,Gravel,I,3.9,2.7,4.7,3.6,486573,162191,13515920,0
P08487,Adyar,1078,1,1,3,No,Commercial,NoSewr ,Gravel,I,2.2,3.4,4,3.34,450308,62543,12508550,0
P03823,KK Nagar,2470,4,2,6,Yes,Commercial,AllPub,Paved,RL,3.7,3.7,2.9,3.38,612354,316054,19753360,1
P08199,Adyar,1170,1,1,3,Yes,Commercial,NoSeWa,Paved,I,2.5,3.9,4,3.53,459585,69634,13926830,1
P06892,Adyar,706,1,1,2,No,Others,AllPub,No Access,A,2.7,3.2,2.1,2.5,193150,19315,4828750,0
P03373,Anna Nagar,1897,2,1,5,Yes,House,NoSeWa,No Access,RH,4.5,3.8,3.9,4.085,423031,84606,12086610,1
P05707,KK Nagar,1858,3,2,5,Yes,House,NoSeWa,Gravel,RM,4.9,3.9,4.2,4.32,377651,171660,11443980,1
P07434,Adyar,1134,1,1,3,Yes,House,NoSeWa,Paved,RL,2.6,2.2,2.5,2.47,338990,106540,9685425,1
P02807,Karapakkam,1057,1,1,3,No,Others,NoSeWa,No Access,A,3.8,3.7,4.7,4.13,154776,71435,3968625,0
P07455,T Nagar,1630,1,1,4,Yes,House,NoSeWa,Gravel,RH,4.2,4.2,4.9,4.515,375760,169698,12121290,1
P08012,KK Nagar,2202,3,2,5,No,Commercial,NoSeWa,Paved,RH,3.3,4.6,2.5,3.37,743023,339206,16152680,0
P06649,Chrompet,1209,2,1,4,Yes,Others,ELO,No Access,RH,2.4,4.7,5,4.1,226521,99669,9060830,1
P07297,Chrompet,1068,1,1,3,No,Commercial,ELO,Gravel,RM,3.9,2.4,3.9,3.3,389377,53707,13426800,0
P03052,Karapakkam,1366,2,2,4,Yes,House,NoSewr ,No Access,RH,2.7,3.7,4.7,3.8,245192,61298,7662250,1
P08716,T Nagar,1727,1,1,4,Yes,Commercial,NoSewr ,Gravel,RH,3.6,2.7,3.3,3.24,669722,315164,19697720,1
P01786,Anna Nagar,1673,1,1,4,No,House,NoSeWa,Paved,RM,2.5,4.6,2.6,3.065,417767,174069,11604630,0
P07093,T Nagar,1954,2,1,5,Yes,House,NoSeWa,Paved,RM,3.5,2.5,2.5,2.8,446558,253050,14885280,1
P07729,Adyar,1022,1,1,3,Yes,Commercial,NoSeWa,Paved,A,3.6,2.2,4.9,3.97,440492,101652,11294655,1
P02894,Anna Nagar,1915,2,1,5,Yes,House,ELO,No Access,RM,4,3.7,5,4.325,500658,135313,13531290,1
P00827,Chrompet,803,1,1,3,No,Others,NoSewr ,No Access,RH,2,3.9,3.5,3.21,184197,27288,6822110,0
P06870,Adyar,1241,2,2,4,No,House,ELO,No Access,RM,2.6,2.4,4.4,3.46,342394,100704,10070405,0
P00700,Chrompet,993,1,1,3,Yes,House,NoSewr ,Paved,RM,4.4,4.9,3.1,4.21,264923,122272,10189350,1
P05077,Adyar,779,1,1,2,No,Commercial,ELO,Paved,I,3.8,4.9,3.2,3.72,318691,79673,8852535,0
P05202,Velachery,1972,3,2,5,Yes,House,NoSewr ,No Access,RL,4.2,2.3,3.4,3.11,318332,106111,10611070,1
P07790,KK Nagar,2366,4,2,6,Yes,House,NoSewr ,Paved,RM,2,4.3,3,3.09,472245,319085,12763380,1
P04430,Adyar,1104,1,1,3,No,House,NoSewr ,Gravel,RH,3.5,4.9,3.8,3.93,345035,136198,9079875,0
P09816,Velachery,1509,2,1,4,Yes,Others,AllPub,Paved,C,2.5,4.4,3.2,3.57,288877,83867,9318600,1
P06745,KK Nagar,2001,3,2,5,Yes,Commercial,NoSeWa,Paved,RL,2.5,3.1,3.6,3.12,825243,303151,16841700,1
P08388,Velachery,1735,2,1,4,Yes,House,AllPub,Paved,RH,2.4,4.8,2.2,3.42,374128,163081,9593020,1
P06922,Chrompet,730,1,1,2,Yes,Commercial,NoSewr ,Gravel,RH,3.5,4.7,4,4.13,310480,107062,10706200,1
P07085,Chrompet,1148,1,1,3,No,House,NoSewr ,Paved,RL,4.7,3.4,2.9,3.64,278069,43448,8689650,0
P00838,T Nagar,1781,1,1,4,No,Others,NoSewr ,Paved,RL,4.9,4.9,4.6,4.765,420986,81481,13580180,0
P09429,Chrompet,951,1,1,3,No,Commercial,NoSeWa,No Access,RH,3.5,2.6,2.8,2.93,267887,123640,10303350,0
P03644,Chrompet,1189,1,1,3,No,Commercial,NoSewr ,Gravel,RM,2.4,2,3.9,2.69,439370,131811,14645650,0
P04797,Velachery,1899,3,2,5,Yes,Others,NoSeWa,Gravel,RM,3.3,3.1,4.3,3.51,473123,161858,12450610,1
P01191,Chrompet,1212,2,1,4,Yes,Others,AllPub,Gravel,RL,5,4.5,4.6,4.68,274880,54976,10995190,1
P00171,Chrompet,1136,1,1,3,No,Others,NoSewr ,No Access,RL,2.2,2.8,3.8,2.92,283080,120094,8578170,0
P08960,Adyar,1059,1,1,3,No,House,NoSewr ,Gravel,A,2.3,2.6,2.5,2.46,229854,80760,6212280,0
P03441,KK Nagar,2172,3,2,5,Yes,Others,NoSeWa,Paved,RM,3.7,3.1,3.2,3.32,455951,104217,13027180,1
P07707,KK Nagar,2451,4,2,6,Yes,Commercial,AllPub,Paved,RL,3.4,3.3,4.4,3.77,614042,237694,19807800,1
P09968,Velachery,1834,3,2,5,No,Commercial,NoSeWa,No Access,RH,4,4.3,4.1,4.17,508630,219948,13746750,0
P06935,Velachery,1609,2,1,4,No,House,ELO,Paved,RL,3.8,3.3,2.8,3.28,288935,183868,8755610,0
P01240,Anna Nagar,1845,2,1,5,No,Commercial,NoSewr ,Gravel,RM,2.7,2.3,2.6,2.56,691035,167524,20940440,0
P04211,KK Nagar,2084,3,2,5,Yes,Commercial,AllPub,Gravel,RM,2.9,5,2.6,3.41,760155,144792,18098940,1
P05283,Adyar,936,1,1,3,Yes,Others,AllPub,Gravel,C,4.5,4.9,2.1,3.38,305560,118829,8487780,1
P02229,KK Nagar,2403,4,2,6,No,Commercial,AllPub,Paved,RL,5,3.2,4.1,4.1,683907,166356,18483960,0
P08676,Anna Nagar,1533,1,1,4,Yes,Others,NoSewr ,Gravel,RM,4.2,4.7,4.5,4.445,422267,87366,14560920,1
P00357,Chrompet,856,1,1,3,Yes,Others,NoSeWa,Paved,RH,3.3,3.5,2,2.99,264761,85407,8540670,1
P00949,Chrompet,841,1,1,3,No,Commercial,AllPub,No Access,RM,2.1,3.6,4.6,3.45,339061,76562,10937450,0
P01260,Chrompet,1083,1,1,3,No,Others,AllPub,No Access,RL,4.6,3,3.4,3.6,250620,103705,8642060,0
P02903,Velachery,1721,2,1,4,No,House,NoSeWa,No Access,RL,3.7,5,4.3,4.47,290355,158376,8798650,0
P09297,Chrompet,1276,2,1,4,Yes,Others,NoSewr ,No Access,RH,4.2,4.1,4.4,4.22,250006,28847,9615620,1
P00845,Chrompet,974,1,1,3,No,Commercial,NoSewr ,Paved,RL,4.4,4.2,4.1,4.23,342567,200815,11812650,0
P08103,Adyar,827,1,1,3,No,Others,ELO,Gravel,A,2.1,2.5,3.2,2.73,228547,6349,6348535,0
P01250,Chrompet,1159,1,1,3,Yes,Others,AllPub,No Access,RH,2.9,3.9,2,3.03,298702,72413,9051580,1
P02113,Chrompet,742,1,1,2,No,House,NoSewr ,No Access,RL,3,3.2,4.8,3.62,168128,94151,6725100,0
P05112,Karapakkam,849,1,1,2,Yes,Commercial,NoSewr ,Paved,RM,4.8,2.1,3.3,3.39,416559,179878,9467250,1
P04855,Chrompet,960,1,1,3,No,Others,ELO,Paved,RH,4.5,3.2,5,4.13,254990,95621,7968450,0
P04194,Velachery,1928,3,2,5,Yes,Commercial,NoSeWa,No Access,C,3.8,3.8,4.7,4.07,484639,176232,14686020,1
P09762,Velachery,1648,2,1,4,Yes,Others,NoSewr ,No Access,A,4.9,3.4,3.2,3.72,321926,156836,8254510,1
P09492,T Nagar,1538,1,1,4,No,Commercial,NoSeWa,No Access,RM,2.5,2.2,2.3,2.335,614614,122923,17560410,0
P07579,Chrompet,715,1,1,2,Yes,House,NoSewr ,No Access,RL,3,4.5,4.1,3.93,219008,109504,7300250,1
P04512,Karapakkam,1201,1,1,3,No,Others,AllPub,Gravel,RM,3.3,2.1,2,2.42,339946,149245,8291375,0
P08864,Adyar,668,1,1,2,No,House,ELO,Gravel,A,2.1,4.7,4.4,3.77,197999,15231,5076885,0
P04575,Velachery,1545,2,1,4,No,Others,NoSeWa,Gravel,C,2.5,3.3,4.9,3.58,275973,155235,8624170,0
P02392,Adyar,1206,2,2,4,No,Others,ELO,Paved,C,3.3,3.8,4.2,3.85,327575,92393,8399365,0
P04316,Velachery,1694,2,1,4,No,Commercial,AllPub,Gravel,RM,3.7,4.7,2.9,3.91,520386,252759,14868160,0
P00887,Anna Nagar,1656,1,1,4,No,House,NoSewr ,Gravel,RM,2.6,4,3.6,3.35,374593,77502,12917000,0
P00970,Chrompet,964,1,1,3,Yes,Others,NoSeWa,Paved,RL,4.9,3.8,4,4.19,271568,135784,9052280,1
P06543,Adyar,951,1,1,3,Yes,Others,NoSeWa,No Access,RL,5,3,3.3,3.75,355863,18730,9364825,1
P02724,Karapakkam,835,1,1,2,Yes,Others,NoSeWa,Paved,RH,3.4,2.7,3.1,3.07,206532,116174,6454125,1
P03050,Anna Nagar,1548,1,1,4,Yes,Others,NoSeWa,Paved,RH,3.4,5,4.6,4.28,351171,205859,12109340,1
P06376,Chrompet,827,1,1,3,Yes,House,ELO,Paved,RL,3.4,2.6,5,3.56,278450,147926,8701550,1
P07054,KK Nagar,1834,3,2,5,Yes,House,NoSeWa,Paved,RL,2.9,3.5,3.9,3.48,479280,217854,10892720,1
P09119,Velachery,1840,3,2,5,No,Others,NoSeWa,No Access,C,4.8,3,2.6,3.33,334092,154196,8566460,0
P08972,Velachery,1973,3,2,5,Yes,Commercial,NoSewr ,Gravel,RM,3.3,3.1,4.6,3.6,636288,127258,18179660,1
P04579,Anna Nagar,1829,2,1,5,No,House,NoSeWa,No Access,RL,4.9,3.3,3.2,3.82,371773,180253,11265840,0
P05890,T Nagar,1851,2,1,5,Yes,Commercial,ELO,Gravel,RL,2.6,3.1,4.3,3.49,779777,303246,21660460,1
P02901,Karapakkam,1519,2,2,4,Yes,Commercial,NoSewr ,No Access,RL,4.7,5,3.2,4.19,544320,145152,12096000,1
P08795,Velachery,1822,3,2,5,No,Commercial,AllPub,No Access,RH,2.9,4.2,2,3.22,472639,111209,13901150,0
P03903,Karapakkam,721,1,1,2,Yes,Others,NoSeWa,Paved,I,3.9,2.8,3.6,3.45,279808,142759,5710375,1
P03524,Chrompet,1022,1,1,3,No,House,NoSeWa,Gravel,RL,3.3,2.2,2.8,2.71,214048,90559,8232600,0
P03008,Karapakkam,588,1,1,2,Yes,House,AllPub,Gravel,I,4.9,2.3,4.6,4,204262,74277,6189750,1
P06661,Anna Nagar,1716,1,1,4,No,Others,NoSewr ,No Access,RL,3.6,2.6,2.6,2.95,438769,60940,12188020,0
P00515,Chrompet,955,1,1,3,Yes,House,NoSeWa,Paved,RH,2,2.3,2.6,2.3,265955,112830,8059250,1
P03174,Karapakkam,817,1,1,2,Yes,Commercial,NoSeWa,No Access,RH,4.9,3.2,4.1,4.07,378405,75681,8409000,1
P09220,Adyar,1036,1,1,3,Yes,Others,NoSeWa,Pavd,RL,2.1,2.7,4.7,3.52,306996,71633,10233215,1
P07560,Velachery,1682,2,1,4,Yes,House,NoSewr ,Gravel,I,4,4.3,3.6,4.02,278508,157821,9283610,1
P09350,Adyar,628,1,1,2,Yes,Others,ELO,No Access,RL,2.8,2.5,3.7,3.19,281331,45621,7603540,1
P07658,Chrompet,941,1,1,3,Yes,Commercial,NoSewr ,No Access,RM,3.7,3.1,2.6,3.13,307584,36910,12303350,1
P03295,Karapakkam,647,1,1,2,Yes,House,AllPub,Gravel,A,3.1,2.2,3.6,3.03,198850,104396,4971250,1
P09201,Chrompet,838,1,1,3,Yes,House,ELO,Paved,RM,3.3,4.9,2.3,3.64,278056,121650,8689250,1
P05858,Karapakkam,849,1,1,2,Yes,House,ELO,Gravel,I,3.2,2.1,2.9,2.75,213106,58120,6457750,1
P07805,Adyar,1048,1,1,3,Yes,House,ELO,No Access,RM,3,4.8,3,3.36,295471,123907,9531325,1
P02166,KK Nagar,2383,4,2,6,Yes,Commercial,NoSewr ,Paved,RL,2.6,2.2,2.9,2.6,942859,294644,19642900,1
P00853,Chrompet,820,1,1,3,No,House,NoSeWa,Gravel,RH,3.3,5,4.3,4.28,193748,29807,7451850,0
P02989,Karapakkam,752,1,1,2,Yes,House,NoSeWa,Gravel,I,4.9,3.1,4.8,4.32,200690,131882,5734000,1
P01476,T Nagar,1923,2,1,5,No,House,AllPub,No Access,RL,2.9,3.4,3.9,3.475,407124,210128,13133030,0
P09673,Velachery,2000,3,2,5,No,Commercial,NoSeWa,Paved,I,4.4,4.7,2.4,3.94,513698,211523,15108770,0
P01572,Karapakkam,1412,2,2,4,No,Commercial,NoSeWa,No Access,I,2.1,4.5,4.2,3.66,338511,203107,9671750,0
P00078,Chrompet,979,1,1,3,Yes,Others,AllPub,Gravel,RL,2.1,2.5,2.7,2.44,254336,61041,10173430,1
P01007,Chrompet,1000,1,1,3,No,Others,AllPub,Gravel,RL,4.2,4.2,4.5,4.29,315838,29610,9869950,0
P08207,Adyar,961,1,1,3,No,House,ELO,Paved,RL,2.6,4.9,4.1,3.81,324737,8327,8326585,0
P03267,Karapakkam,1297,1,1,3,No,Commercial,NoSewr ,Gravel,I,3,2.8,2.9,2.9,435435,118755,9896250,0
P04823,Karapakkam,714,1,1,2,Yes,Others,ELO,No Access,RH,2.2,4.4,2.7,3.06,286825,80311,5736500,1
P09321,Velachery,1505,2,1,4,Yes,Commercial,ELO,No Access,I,3.1,4.6,3.2,3.81,445275,98950,12368750,1
P09961,Velachery,1955,3,2,5,No,Others,NoSeWa,No Access,I,4.6,4.1,5,4.5,274724,132931,8862060,0
P09908,Velachery,1578,2,1,4,Yes,Commercial,ELO,Paved,RH,4.1,3,3.2,3.34,561985,182645,14049630,1
P02515,Chrompet,812,1,1,3,No,House,NoSewr ,Paved,RM,2.4,4.6,2.1,3.19,232208,94603,8600300,0
P08061,Anna Nagar,1898,2,1,5,Yes,Others,ELO,Gravel,RM,3.2,4.2,4,3.77,649726,81216,16243160,1
P03213,Velachery,1868,3,2,5,No,Others,NoSeWa,No Access,C,3.6,4.4,2,3.48,243305,137873,8110160,0
P08201,Chrompet,701,1,1,2,No,Commercial,ELO,No Access,RL,4.9,3.7,2.9,3.82,209736,41947,8389450,0
P09374,Chrompet,1068,1,1,3,No,House,ELO,Gravel,RL,3.1,4,4.7,3.94,254391,145366,9085400,0
P09596,Velachery,1521,2,1,4,No,House,NoSeWa,No Access,RM,2.6,3.7,3.2,3.28,325438,68513,8564170,0
P00128,Anna Nagar,1572,1,1,4,Yes,House,NoSeWa,No Access,RL,3.8,3.4,5,4.18,309093,206062,11447880,1
P05358,T Nagar,1910,2,1,5,Yes,Others,AllPub,Gravel,RL,3.3,5,3,3.59,615881,138573,15397020,1
P00826,Chrompet,901,1,1,3,No,House,NoSewr ,Gravel,RM,2.8,2.7,4,3.12,217614,121864,8704550,0
P09111,Velachery,1586,2,1,4,No,House,NoSewr ,No Access,C,2.6,4.7,2.1,3.4,266316,79175,7197730,0
P06107,Velachery,1782,2,1,4,Yes,House,NoSeWa,Gravel,RL,5,3.7,2.9,3.79,347256,75962,10851750,1
P05100,Karapakkam,684,1,1,2,No,Others,NoSewr ,Gravel,RM,2.2,4.7,2.4,3.03,235802,142910,7145500,0
P07938,Chrompet,1165,1,1,3,No,Commercial,NoSewr ,No Access,RL,2.6,2.6,3.1,2.75,312306,137415,12492250,0
P08319,Adyar,698,1,1,2,No,Others,NoSeWa,No Access,C,4.1,3.9,4.6,4.31,171749,52479,4770810,0
P08609,T Nagar,1904,2,1,5,Yes,House,NoSeWa,Gravel,RM,3.6,2.7,4.8,3.915,553383,239301,14956290,1
P02765,KK Nagar,2386,4,2,6,Yes,Commercial,AllPub,Paved,RL,4.9,2.4,3.1,3.43,740155,350600,19477760,1
P07308,Anna Nagar,1640,1,1,4,No,Commercial,NoSeWa,Paved,RM,5,4.9,3.2,4.255,586091,253973,19536370,0
P05024,Karapakkam,1282,1,1,3,Yes,House,NoSewr ,Paved,A,4.1,3.6,2.9,3.47,267433,75579,5813750,1
P03786,Adyar,787,1,1,2,No,Others,NoSewr ,Gravel,I,4.6,2.9,4.5,4.21,276937,67363,7484785,0
P03504,KK Nagar,1508,2,1,4,Yes,Others,AllPub,Gravel,RM,4.3,2.4,4.2,3.69,413081,167465,11164340,1
P09189,Anna Nagar,1864,2,,5,Yes,Others,NoSewr ,Paved,RM,3.3,3.7,4.7,3.96,575606,124455,15556920,1
P02148,T Nagar,1803,2,1,5,Yes,Commercial,NoSeWa,No Access,RM,3.4,5,3.7,3.935,556915,185638,20626490,1
P08598,Chrompet,1200,1,1,3,Yes,Others,NoSeWa,No Access,RM,4.3,2.1,2.6,2.91,257288,133790,10291500,1
P09515,T Nagar,1743,1,1,4,No,Commercial,ELO,Gravel,RM,2.3,4.2,3.5,3.315,598641,279366,19954710,0
P07144,Chrompet,771,1,1,2,Yes,House,ELO,Paved,RH,3.6,2.5,2,2.68,196113,37714,7542800,1
P05659,KK Nagar,1325,1,1,3,No,House,NoSewr ,Paved,RM,3.8,4.8,2.4,3.54,347098,147517,8677460,0
P07299,Velachery,1569,2,1,4,Yes,Others,NoSeWa,Gravel,A,4.1,4.8,3.6,4.27,285994,151934,8937320,1
P00998,Chrompet,1019,1,1,3,Yes,House,NoSewr ,Gravel,RL,4.1,2.8,4.2,3.61,266239,49304,9860700,1
P03083,Karapakkam,1524,2,2,4,No,House,ELO,No Access,C,2.4,2.7,3.5,2.93,173200,97425,5412500,0
P04922,Chrompet,1202,2,1,4,No,Commercial,NoSeWa,No Access,RL,3.9,3.5,3,3.47,313720,125488,12548800,0
P04629,Chrompet,802,1,1,3,No,Commercial,NoSewr ,Paved,RH,4,2,4.3,3.29,303417,68514,9787650,0
P03615,Anna Nagar,1968,2,1,5,Yes,Commercial,AllPub,Paved,RL,3.6,4.1,3.7,3.765,903181,429011,22579530,1
P09788,Velachery,1693,2,1,4,Yes,Others,ELO,Paved,A,4.5,2.2,2.9,2.99,310390,65345,8168160,1
P09362,Chrompet,932,1,1,3,Yes,House,ELO,Gravel,RL,3.5,2.1,5,3.39,267741,142795,8924700,1
P02469,Karapakkam,1071,1,1,3,No,House,AllPub,Paved,RH,2.5,2.5,2.7,2.58,233217,97174,6478250,0
P09600,Velachery,1866,3,2,5,Yes,House,NoSeWa,No Access,RL,3.1,3.6,5,3.9,384325,131480,10113810,1
P06327,Velachery,1844,3,2,5,No,House,AllPub,Paved,I,4.7,4.8,4.7,4.75,306343,105306,9573230,0
P05009,Chrompet,1016,1,1,3,No,Others,ELO,Paved,RL,4.6,4.5,2.4,3.9,240203,151239,8896420,0
P05566,Karapakkam,803,1,1,2,No,Commercial,AllPub,No Access,RM,3.1,4.6,2.7,3.39,280602,77945,7794500,0
P08748,Chrompet,862,1,1,3,No,House,ELO,No Access,RM,3.4,2.6,2.4,2.78,231726,111868,7990550,0
P08904,Velachery,1500,2,1,4,Yes,House,NoSewr ,No Access,I,4.8,2.2,2.5,2.94,292087,122984,7686500,1
P07994,KK Nagar,2491,4,2,6,Yes,Commercial,AllPub,Paved,RM,4.4,2.5,5,4.07,860696,420340,20016180,1
P09316,Velachery,1704,2,1,4,No,Others,NoSeWa,Paved,RH,4.4,4.6,4.7,4.58,353192,196218,9810880,0
P08335,Velachery,1803,3,2,5,No,Commercial,NoSewr ,Gravel,I,4.9,3.3,4.5,4.06,588235,161765,14705880,0
